9376,23,3.11,1.12,1.99
20099,17,1.12,0.73,0.39
8448,67,-2.18,-1.07,1.11
22288,60,6.21,5.19,1.02
7818,57,-5.97,-4.04,1.93
10826,8,5.97,-3.27,9.24
13192,91,-9.37,-3.99,5.38
3374,93,2.33,-3.32,5.65
18139,35,6.6,7.62,1.02
17538,68,8.83,6.32,2.51
602,45,5.44,3.17,2.27
24201,55,-3.64,-3.76,0.12
7565,90,6.17,5.29,0.88
1541,8,-6.26,-5.83,0.43
23451,62,6.75,6.04,0.71
24343,32,-5.87,0.98,6.85
2929,17,3.45,-0.18,3.63
19865,46,4.66,6.14,1.48
14688,50,-7.86,3.21,11.07
19037,30,8.3,4.17,4.13
22839,38,7.18,5.01,2.17
18930,65,5.63,3.82,1.81
15271,42,3.11,5.68,2.57
17583,45,-4.32,3.51,7.83
5241,61,2.57,5.66,3.09
23598,71,4.42,6.28,1.86
13864,69,-2.33,2.01,4.34
3975,42,-4.27,2.09,6.36
8744,88,8.98,0.91,8.07
10920,3,-1.8,-1.53,0.27
14281,15,-4.56,0.17,4.73
19094,51,-1.99,-2.12,0.13
20128,7,4.95,-0.06,5.01
18873,64,9.27,1.07,8.2
6304,70,-0.19,1.92,2.11
6343,55,6.02,7.02,1.0
1866,21,-4.17,-4.4,0.23
15004,40,-6.5,-5.24,1.26
10046,59,-9.56,-7.53,2.03
19886,31,-1.5,-1.04,0.46
1942,20,1.5,0.2,1.3
6975,54,-4.76,-3.97,0.79
1632,53,-0.44,4.68,5.12
24917,94,-0.1,0.39,0.49
12373,3,-7.96,2.27,10.23
20483,47,-6.75,1.32,8.07
8076,38,3.69,6.76,3.07
11931,19,-4.51,-3.49,1.02
5406,85,1.94,2.28,0.34
17819,84,-7.28,3.63,10.91
14006,92,-1.07,-1.8,0.73
9048,23,3.64,0.73,2.91
1557,60,-6.99,-2.34,4.65
2038,57,-3.74,2.47,6.21
8132,12,0.53,-1.25,1.78
15671,17,-3.5,-1.33,2.17
9780,34,8.5,7.45,1.05
7479,86,1.7,5.52,3.82
14379,57,-8.2,-2.06,6.14
5649,50,-6.17,3.1,9.27
18736,13,6.55,3.66,2.89
5629,54,7.91,2.4,5.51
13557,33,3.83,6.53,2.7
19492,14,6.75,3.06,3.69
1704,33,-1.17,-0.57,0.6
5569,6,-6.41,-2.21,4.2
5360,35,-4.13,3.84,7.97
3532,53,8.74,6.64,2.1
5898,66,5.58,-3.38,8.96
2166,29,-3.69,-1.33,2.36
3460,57,-3.93,5.98,9.91
17923,51,-0.29,4.83,5.12
10607,37,0.63,-3.69,4.32
14857,54,-6.6,3.82,10.42
9835,48,4.51,4.45,0.06
21443,66,-1.94,3.14,5.08
18524,50,-0.63,-0.71,0.08
21506,41,-6.75,-4.0,2.75
4001,56,-6.89,-7.14,0.25
10234,33,7.77,6.92,0.85
294,85,8.59,3.7,4.89
8130,57,7.86,1.61,6.25
20041,39,6.12,4.98,1.14
13352,1,-9.47,-1.2,8.27
14423,13,1.6,5.05,3.45
8637,15,4.42,-0.23,4.65
6112,26,9.08,7.27,1.81
18607,54,-6.26,2.2,8.46
2935,61,-0.49,4.71,5.2
19213,40,1.7,5.97,4.27
13705,68,6.26,5.24,1.02
16883,22,4.76,0.99,3.77
13237,58,-5.83,-4.91,0.92
17085,63,-4.08,0.93,5.01
2892,40,5.15,-1.55,6.7
15306,56,3.16,-1.15,4.31
20947,61,8.3,6.46,1.84
19217,68,7.86,3.93,3.93
20374,14,-7.57,-3.53,4.04
7106,11,-5.05,-5.52,0.47
11976,53,2.82,1.1,1.72
1507,0,-5.34,-1.77,3.57
20578,34,9.13,6.38,2.75
22762,48,5.49,4.84,0.65
4599,10,-2.62,6.9,9.52
8978,55,-2.33,3.66,5.99
10882,51,-1.07,3.3,4.37
8610,48,3.4,4.4,1.0
7794,79,7.14,5.78,1.36
10461,16,-5.15,-6.53,1.38
21245,57,-0.34,-0.91,0.57
24145,55,2.77,2.73,0.04
5649,7,6.02,1.83,4.19
7524,24,-1.12,0.15,1.27
6059,98,0.73,2.54,1.81
16363,2,-1.41,-3.04,1.63
8401,85,-7.14,-0.14,7.0
17745,79,5.83,5.81,0.02
201,11,-7.23,2.11,9.34
21193,13,-4.51,2.25,6.76
11143,66,-3.64,2.73,6.37
10770,53,6.84,6.42,0.42
22401,28,-9.51,-6.98,2.53
11180,90,1.99,5.52,3.53
14401,60,-0.24,-1.71,1.47
23373,49,1.07,5.6,4.53

N = 200                  Did Recommend            Did not Recommend        
Should Recommend         27                       28                       
Should not Recommend     25                       120                      

Precision: 0.519
Recall: 0.491
F-1 Measure: 0.505
Overall Accuracy: 0.735
MAE: 3.53
-----------------------------------
14771,31,2.77,4.61,1.84
3365,29,5.63,7.29,1.66
4434,53,2.43,5.28,2.85
8036,10,5.92,5.86,0.06
19898,57,4.27,-7.78,12.05
3263,52,-9.71,0.36,10.07
14630,82,-7.23,-3.82,3.41
23196,38,5.1,3.87,1.23
12644,89,-4.13,3.16,7.29
20174,63,-0.83,0.5,1.33
12120,29,2.18,6.1,3.92
12902,4,5.97,3.05,2.92
10401,11,-3.45,3.36,6.81
2872,45,2.57,4.0,1.43
23354,34,3.5,6.91,3.41
1963,60,6.26,7.1,0.84
6402,83,3.69,2.56,1.13
4930,30,2.14,-5.35,7.49
13770,15,-6.6,-6.11,0.49
6699,23,-3.98,-7.44,3.46
17005,60,7.18,0.79,6.39
24069,12,8.3,3.92,4.38
20699,87,2.43,2.59,0.16
16185,23,0.87,-6.94,7.81
2093,38,0.68,5.15,4.47
22762,84,2.38,1.23,1.15
8886,5,7.77,4.03,3.74
2023,26,4.85,3.4,1.45
2156,96,0.53,2.07,1.54
539,5,-0.53,-1.12,0.59
11931,41,-6.84,2.96,9.8
7727,80,4.37,2.23,2.14
3884,64,-0.83,-6.23,5.4
7327,16,3.59,-1.78,5.37
9772,33,0.05,-2.34,2.39
6213,10,9.08,7.07,2.01
12987,31,3.2,5.6,2.4
20583,47,-8.2,-5.69,2.51
3195,25,1.26,2.66,1.4
3110,16,-3.88,-4.86,0.98
6912,61,-0.92,5.72,6.64
9728,34,7.52,7.01,0.51
490,12,-8.79,-0.97,7.82
10497,67,-2.43,4.02,6.45
11442,26,1.31,2.73,1.42
11726,37,1.99,5.29,3.3
5356,69,1.5,3.1,1.6
20292,76,3.74,3.44,0.3
4083,7,7.86,-1.92,9.78
1136,88,8.2,3.66,4.54
7505,83,-8.59,3.22,11.81
15603,9,-0.73,5.87,6.6
3568,55,2.62,2.25,0.37
15,41,-5.05,3.72,8.77
10134,66,4.9,-2.28,7.18
15267,67,-0.05,5.01,5.06
2979,35,6.99,4.87,2.12
17895,19,-3.88,-3.67,0.21
8699,62,-8.01,1.59,9.6
15813,41,-2.52,-0.35,2.17
12157,79,6.6,7.33,0.73
18816,68,7.04,4.4,2.64
23724,11,6.99,6.82,0.17
22213,26,6.84,5.98,0.86
18655,72,-7.86,4.83,12.69
8535,28,-9.71,-3.26,6.45
19128,15,-3.93,-4.0,0.07
1830,14,-7.09,1.8,8.89
10660,50,-2.72,-1.29,1.43
11130,42,-2.23,-3.24,1.01
3946,20,8.45,2.58,5.87
3479,72,5.92,6.29,0.37
19643,1,2.96,-0.43,3.39
22811,47,0.92,5.56,4.64
4680,44,7.82,5.7,2.12
14235,17,1.46,-0.05,1.51
11806,6,-7.77,-0.16,7.61
22650,22,1.6,-0.58,2.18
17344,28,2.43,2.11,0.32
5719,53,3.11,5.38,2.27
14351,11,0.39,3.28,2.89
6783,21,2.96,2.36,0.6
2380,38,0.73,1.34,0.61
1429,23,-9.08,-7.24,1.84
15067,18,-6.31,-6.96,0.65
16867,92,7.48,-1.04,8.52
23587,13,-8.5,-6.51,1.99
16414,67,2.62,4.19,1.57
9525,1,-8.64,-4.37,4.27
21476,26,5.24,-0.87,6.11
15958,39,-0.63,2.71,3.34
9269,50,-1.94,3.58,5.52
6921,20,5.0,2.19,2.81
9370,34,7.28,6.05,1.23
14316,40,-1.7,0.84,2.54
3089,39,-0.1,6.21,6.31
13331,67,8.35,3.13,5.22
21552,46,3.98,-2.56,6.54
18808,4,-8.4,1.35,9.75
8719,62,-1.26,-2.84,1.58
6422,1,-0.97,1.55,2.52
1397,58,5.19,3.31,1.88
8300,52,1.94,1.61,0.33
15151,50,-6.36,1.72,8.08
14254,92,3.74,5.86,2.12
10690,57,-1.41,-2.52,1.11
4462,0,8.69,0.91,7.78
13976,17,-1.6,-3.54,1.94
4105,38,1.36,2.4,1.04
18832,98,-0.29,3.19,3.48
18143,12,-7.72,-6.1,1.62
23946,49,9.17,5.89,3.28
6355,26,1.36,7.16,5.8
5260,33,-5.24,-5.5,0.26
16053,23,-3.45,2.32,5.77
5729,53,8.59,6.91,1.68
6081,30,-9.03,-0.73,8.3
16600,67,-0.49,4.54,5.03
11979,49,5.83,5.58,0.25
13558,24,-9.81,-6.79,3.02
10085,36,4.37,2.16,2.21
19540,94,-8.3,4.08,12.38
4091,4,7.48,-2.44,9.92
12614,50,8.88,7.1,1.78
10540,38,3.01,5.17,2.16
5838,36,2.52,6.02,3.5
9963,67,7.48,2.62,4.86
6855,45,-0.19,2.78,2.97
20058,92,3.64,6.63,2.99
9612,91,6.5,-0.12,6.62
20081,37,4.27,5.33,1.06
11944,61,-0.78,5.49,6.27
15027,42,-0.44,2.0,2.44
530,47,0.53,3.98,3.45
22630,74,7.43,5.78,1.65
11270,29,-1.02,1.32,2.34
3340,9,6.12,5.55,0.57
24535,64,-6.6,-2.71,3.89
3551,48,-9.61,-4.14,5.47
9271,41,9.08,4.98,4.1
21396,0,3.01,6.22,3.21
2212,5,-5.73,-6.6,0.87
14883,20,5.53,4.26,1.27
4042,29,-2.04,-1.21,0.83
16103,36,-2.77,-4.76,1.99
14935,40,0.49,-6.76,7.25
1713,99,7.57,3.67,3.9
4862,17,-2.82,1.07,3.89
4825,64,2.33,-0.26,2.59
14298,58,-3.11,0.87,3.98
12875,23,-0.78,-0.65,0.13
9844,90,1.17,-1.24,2.41
16160,47,6.36,2.55,3.81
8967,67,8.88,7.3,1.58
7170,30,0.97,-0.91,1.88
11151,28,6.26,6.47,0.21
17779,56,-9.81,-5.28,4.53
8251,35,-0.83,-0.66,0.17
21342,4,-4.9,-1.16,3.74
18143,53,-9.76,-6.6,3.16
13841,43,-1.31,-1.99,0.68
5029,40,2.67,5.0,2.33
3281,7,-7.04,-4.64,2.4
13118,94,4.17,0.75,3.42
7189,22,-3.79,-2.47,1.32
9860,69,-9.32,-5.45,3.87
22893,11,1.55,-1.29,2.84
16119,5,-9.71,-6.99,2.72
13581,19,3.88,-3.23,7.11
20981,7,3.59,-1.01,4.6
2145,55,-8.4,-3.46,4.94
2206,1,-1.89,4.91,6.8
3766,64,1.84,6.47,4.63
10475,1,3.11,-3.76,6.87
2885,30,4.47,-0.89,5.36
10624,87,-6.41,-5.64,0.77
5497,48,1.31,1.81,0.5
7160,20,-0.1,2.65,2.75
1425,60,1.75,3.78,2.03
23375,52,8.35,6.54,1.81
9029,47,-0.44,4.31,4.75
15569,60,-5.0,2.39,7.39
22742,26,6.55,4.21,2.34
15281,23,5.58,-2.21,7.79
13647,26,2.67,3.3,0.63
21084,67,-5.97,3.34,9.31
6893,37,4.13,4.31,0.18
6914,43,1.17,5.89,4.72
9244,48,9.17,6.84,2.33
14798,81,-3.83,-2.51,1.32
6770,68,-0.92,5.82,6.74
7781,33,4.08,6.06,1.98
555,54,4.76,3.38,1.38
14795,7,-7.28,-6.1,1.18
16208,59,2.62,6.14,3.52
11379,50,-8.79,-5.55,3.24
8578,91,1.12,1.25,0.13
7070,69,-3.45,-2.43,1.02
18263,3,6.84,7.3,0.46
6642,89,-5.34,0.6,5.94

N = 200                  Did Recommend            Did not Recommend        
Should Recommend         22                       25                       
Should not Recommend     26                       127                      

Precision: 0.458
Recall: 0.468
F-1 Measure: 0.463
Overall Accuracy: 0.745
MAE: 3.53
-----------------------------------
18516,69,-1.6,0.25,1.85
13461,61,2.96,5.52,2.56
9045,28,-0.39,4.83,5.22
9772,31,0.63,1.33,0.7
14271,83,4.13,4.17,0.04
21310,61,8.11,5.83,2.28
121,4,-0.53,2.97,3.5
3979,62,-3.98,-1.32,2.66
24362,37,9.13,5.13,4.0
6868,84,-0.34,4.7,5.04
8693,51,0.15,2.02,1.87
22909,26,-0.1,4.08,4.18
7379,52,8.06,6.21,1.85
9571,30,0.39,-1.92,2.31
513,42,-3.69,-0.22,3.47
9239,46,6.31,2.33,3.98
19805,43,9.17,3.51,5.66
207,89,1.5,7.46,5.96
14695,30,2.38,3.73,1.35
6081,0,8.2,0.02,8.18
20919,72,5.05,6.07,1.02
14216,3,0.78,-6.67,7.45
13472,41,5.34,5.03,0.31
10185,47,-8.01,6.08,14.09
7298,68,1.07,0.07,1.0
9323,16,-3.3,0.98,4.28
13490,46,-4.61,-0.93,3.68
17350,1,8.88,-1.13,10.01
9212,32,7.23,6.55,0.68
12086,34,5.78,6.73,0.95
15110,37,-9.61,-3.43,6.18
13519,61,3.45,-0.6,4.05
22873,74,5.19,4.8,0.39
827,95,-6.02,-1.42,4.6
12895,20,6.84,4.47,2.37
10081,82,8.45,2.51,5.94
14803,27,-0.97,-4.08,3.11
18236,78,5.78,6.73,0.95
14919,97,-9.95,2.88,12.83
23613,83,-7.86,-2.67,5.19
2246,31,6.26,2.83,3.43
20736,14,-0.15,-2.44,2.29
8270,40,-1.99,4.04,6.03
22743,77,6.7,6.79,0.09
9346,49,5.19,6.63,1.44
9808,16,2.67,0.05,2.62
3417,15,1.12,-0.21,1.33
15778,56,-3.93,-0.59,3.34
8501,72,-3.88,-6.14,2.26
22106,52,4.61,4.42,0.19
22127,74,-4.17,-3.88,0.29
11685,77,1.75,-1.77,3.52
10032,11,0.58,0.53,0.05
201,91,6.36,2.21,4.15
21779,22,1.75,-2.02,3.77
9757,38,8.11,5.9,2.21
12308,68,8.35,6.33,2.02
20057,90,-1.17,0.79,1.96
7341,68,8.88,6.55,2.33
3665,16,0.68,0.48,0.2
16113,9,1.31,-3.53,4.84
5640,88,6.89,4.51,2.38
14140,5,0.78,0.13,0.65
4069,20,5.87,6.05,0.18
23420,64,8.06,6.97,1.09
10134,59,-9.66,-1.76,7.9
9757,86,8.5,5.59,2.91
12295,3,6.12,6.11,0.01
13409,48,4.9,0.95,3.95
8825,4,6.21,-0.87,7.08
4393,14,0.15,-1.62,1.77
4145,82,3.93,5.2,1.27
10395,83,0.0,-5.51,5.51
22539,37,-2.67,-0.16,2.51
21888,56,-6.26,-4.73,1.53
20950,17,1.6,-2.43,4.03
14493,31,1.31,2.6,1.29
139,93,3.3,0.27,3.03
3317,11,-7.86,-5.03,2.83
1452,7,-1.6,-0.03,1.57
8272,39,-7.18,-5.24,1.94
13936,93,8.4,6.69,1.71
19818,88,7.48,7.26,0.22
1916,84,-8.11,-1.69,6.42
6558,40,9.37,3.59,5.78
536,60,7.96,7.58,0.38
13578,75,6.7,4.42,2.28
17593,27,1.26,5.31,4.05
12340,58,6.12,7.58,1.46
20165,6,6.07,0.36,5.71
2907,34,5.58,3.14,2.44
24263,45,7.43,5.09,2.34
19160,26,-0.53,4.48,5.01
10962,30,-8.64,5.47,14.11
22283,71,6.5,6.16,0.34
24170,14,5.68,0.09,5.59
16905,34,1.21,4.66,3.45
23795,18,-3.3,-1.74,1.56
5747,2,1.99,5.2,3.21
12578,87,7.67,5.03,2.64
23242,25,4.71,2.7,2.01
24841,31,1.12,-4.22,5.34
2815,7,-4.61,1.09,5.7
11071,67,4.03,3.47,0.56
13235,40,3.35,-0.59,3.94
1526,50,-2.14,-3.85,1.71
2450,55,7.67,-5.03,12.7
1612,0,-8.16,-1.67,6.49
20860,20,7.91,7.18,0.73
5874,43,-8.35,-1.81,6.54
7018,51,3.06,-3.94,7.0
7081,27,4.76,4.06,0.7
11794,2,9.22,-1.05,10.27
20494,48,6.55,7.16,0.61
13672,16,-2.38,-2.52,0.14
9079,47,4.51,3.05,1.46
24322,87,1.6,1.99,0.39
18386,94,0.87,-2.02,2.89
17868,30,1.07,6.84,5.77
21205,69,5.24,5.93,0.69
8878,92,-0.53,1.46,1.99
6232,1,-8.35,-5.78,2.57
8841,96,-8.64,1.04,9.68
19042,32,-7.82,-3.95,3.87
12806,60,6.89,4.86,2.03
14475,76,3.45,-0.14,3.59
6965,23,-3.98,-4.82,0.84
2831,15,-0.39,-4.2,3.81
20444,55,8.06,5.63,2.43
24721,32,-0.63,4.28,4.91
20551,31,1.94,4.65,2.71
19422,24,7.43,7.21,0.22
13852,0,5.05,4.24,0.81
9587,49,8.45,6.83,1.62
5013,51,1.21,4.16,2.95
747,16,-1.26,0.37,1.63
16840,49,3.79,3.87,0.08
11192,45,3.06,6.33,3.27
19346,0,-7.14,0.63,7.77
4172,34,6.7,5.21,1.49
13108,5,-0.29,4.97,5.26
20212,25,7.72,5.48,2.24
867,15,-1.99,-2.05,0.06
3634,79,-1.21,4.25,5.46
22732,1,6.02,2.15,3.87
21491,55,0.29,3.25,2.96
18740,35,5.39,7.3,1.91
20113,96,0.29,-4.1,4.39
4049,22,-3.45,0.84,4.29
13898,40,3.88,1.42,2.46
20067,57,-9.51,-0.28,9.23
9833,42,-2.62,-2.24,0.38
473,52,0.58,5.54,4.96
10306,4,4.47,2.45,2.02
9336,16,-1.55,0.74,2.29
23453,63,9.27,-2.72,11.99
15615,16,0.39,1.49,1.1
2436,17,8.69,2.08,6.61
15809,51,4.56,5.83,1.27
16268,15,-8.06,-5.69,2.37
16114,4,-8.11,-2.29,5.82
24337,14,-9.22,-5.17,4.05
24715,66,-4.22,3.6,7.82
24296,6,2.62,2.76,0.14
7952,9,0.53,4.97,4.44
23433,38,3.69,2.43,1.26
22559,53,-6.6,4.12,10.72
7231,46,5.58,5.17,0.41
21019,94,-1.02,3.98,5.0
2143,85,-3.64,-0.49,3.15
24068,1,-3.88,-5.75,1.87
13382,89,0.19,-3.36,3.55
16973,31,7.57,6.13,1.44
11196,96,-4.22,5.39,9.61
4360,2,-8.69,-2.3,6.39
15639,63,-8.64,-7.53,1.11
23784,47,-3.45,1.92,5.37
625,52,7.52,6.32,1.2
9376,91,3.2,1.35,1.85
2477,50,-9.47,-4.12,5.35
22532,33,-9.51,-7.0,2.51
15686,5,1.55,0.76,0.79
9569,70,-9.56,-4.69,4.87
7289,85,-7.38,-5.38,2.0
20734,56,-6.36,-6.31,0.05
13200,2,2.91,3.19,0.28
12268,55,4.56,-1.63,6.19
14788,92,-2.67,-3.23,0.56
2414,53,6.65,6.09,0.56
13701,43,0.15,2.83,2.68
17296,48,-2.67,-2.5,0.17
8951,1,2.72,3.3,0.58
17914,36,-4.22,0.15,4.37
10857,15,1.36,-0.2,1.56
10815,37,1.17,5.09,3.92
8108,16,-9.56,-2.95,6.61
1037,96,-3.5,-2.94,0.56
964,20,-0.39,4.51,4.9
18636,5,-6.41,-0.8,5.61
16508,10,3.2,5.25,2.05

N = 200                  Did Recommend            Did not Recommend        
Should Recommend         37                       23                       
Should not Recommend     14                       126                      

Precision: 0.725
Recall: 0.617
F-1 Measure: 0.667
Overall Accuracy: 0.815
MAE: 3.33
-----------------------------------
17266,30,3.4,5.44,2.04
21150,51,5.49,4.5,0.99
24156,33,-0.87,0.59,1.46
11220,67,9.17,5.6,3.57
14066,66,0.78,0.75,0.03
5311,37,0.73,5.97,5.24
8934,14,-1.02,-4.69,3.67
10888,18,6.26,4.06,2.2
11877,41,1.89,3.26,1.37
22708,84,3.79,7.09,3.3
13126,83,1.5,5.29,3.79
9035,92,6.75,3.75,3.0
9143,35,-1.21,-4.07,2.86
162,7,0.39,0.29,0.1
12493,42,6.8,0.5,6.3
20651,96,7.52,4.82,2.7
14928,23,-0.78,2.86,3.64
13648,91,-3.4,-4.96,1.56
7587,41,7.82,6.44,1.38
19693,47,4.85,1.77,3.08
1121,27,7.91,6.59,1.32
2667,45,6.12,5.85,0.27
6235,38,2.96,6.15,3.19
11610,21,4.03,5.99,1.96
24566,80,2.96,4.76,1.8
2857,37,3.2,0.68,2.52
23042,76,2.38,-0.27,2.65
2596,14,-0.53,0.7,1.23
22853,35,2.43,5.65,3.22
24217,18,-6.31,-4.34,1.97
2397,22,-5.39,1.67,7.06
22908,15,-4.17,-2.15,2.02
18969,16,-5.15,-5.15,0.0
19637,62,-4.66,-6.42,1.76
2362,39,7.18,6.11,1.07
10052,15,2.33,-4.12,6.45
22932,18,7.09,4.27,2.82
12703,24,5.63,6.61,0.98
16770,26,-3.35,2.06,5.42
8096,33,4.95,5.32,0.37
2710,30,3.01,1.68,1.33
15572,7,3.83,0.49,3.34
12187,51,2.96,-5.61,8.57
6708,41,4.22,1.16,3.06
23386,42,3.01,-1.5,4.51
13897,85,8.83,7.61,1.22
24747,50,-3.01,0.56,3.57
8447,1,2.91,3.76,0.85
1343,22,-6.94,-6.29,0.65
19563,1,6.12,3.86,2.26
4497,51,-6.84,-5.27,1.57
10990,11,3.16,6.91,3.75
12731,65,-4.47,1.91,6.38
9526,61,5.34,5.08,0.26
9312,14,-6.99,0.09,7.08
14503,51,1.31,2.46,1.15
10980,99,-3.74,-3.5,0.24
10807,80,-4.95,5.87,10.82
1468,18,-4.37,0.31,4.68
23775,46,-1.65,5.2,6.85
19312,93,3.25,5.28,2.03
4084,79,9.27,6.27,3.0
20743,21,2.33,-0.46,2.79
11011,72,0.29,4.77,4.48
7450,18,-0.68,1.06,1.74
5863,85,-6.84,-7.07,0.23
16005,62,-1.26,-5.66,4.4
3781,33,3.69,4.35,0.66
6025,33,6.94,1.87,5.07
4185,30,3.69,4.68,0.99
4381,15,-7.23,-5.95,1.28
4506,18,6.5,0.8,5.7
7727,81,-2.96,0.34,3.3
1562,51,6.21,5.87,0.34
14470,1,0.97,0.63,0.34
13876,89,6.31,2.05,4.26
18803,61,-1.65,-0.85,0.8
10954,87,3.3,4.82,1.52
11963,67,7.28,5.46,1.82
20253,20,2.09,4.97,2.88
13477,27,6.55,8.15,1.6
13344,13,1.17,0.79,0.38
12235,36,-1.89,2.68,4.57
5248,45,6.31,2.99,3.32
3280,58,3.35,5.0,1.65
11644,94,-0.15,-2.06,1.91
8628,37,4.81,5.29,0.48
15080,22,0.1,5.8,5.7
5774,48,0.58,4.0,3.42
16911,87,-0.29,-0.99,0.7
22214,44,-1.84,0.14,1.98
23742,1,-7.67,2.38,10.05
12015,68,3.25,6.47,3.22
14063,37,-6.5,-5.98,0.52
15662,25,-7.62,-7.62,0.0
20299,76,-0.1,-4.99,4.89
9475,34,4.85,6.16,1.31
10527,24,-8.3,-4.87,3.43
17922,11,-6.46,-2.62,3.84
17933,20,3.35,5.63,2.28
16420,31,1.46,-3.14,4.6
17188,1,3.25,-1.99,5.24
20530,58,-0.19,3.2,3.39
5777,28,4.56,6.61,2.05
19665,94,7.04,-0.61,7.65
12048,52,-9.61,2.25,11.86
14318,57,-6.84,-3.52,3.32
1441,22,-2.38,-6.74,4.36
9419,51,2.67,3.21,0.54
2168,18,2.67,2.56,0.11
23410,11,6.12,5.3,0.82
23070,1,-0.44,0.53,0.97
5542,17,-8.5,-4.39,4.11
17655,51,6.75,6.06,0.69
12930,24,3.45,6.94,3.49
20734,8,2.62,-5.02,7.64
6912,1,-5.87,3.2,9.07
18488,22,-3.83,2.46,6.29
22775,13,-4.27,-1.49,2.78
9601,42,-2.38,3.53,5.91
23652,55,5.97,5.18,0.79
6626,0,-5.97,-3.21,2.76
16838,50,8.16,6.53,1.63
22893,44,0.78,1.65,0.87
20964,5,8.69,1.75,6.94
2164,1,-9.37,-7.58,1.79
421,7,-7.77,0.62,8.39
14867,61,-0.19,6.82,7.01
18339,51,0.68,5.58,4.9
19423,56,-3.25,-5.39,2.14
14416,7,-1.65,1.22,2.87
20820,90,1.8,4.96,3.16
24904,15,-9.42,-4.89,4.53
6786,46,8.3,6.92,1.38
15703,77,8.16,3.24,4.92
20568,6,3.25,-0.94,4.19
14984,54,-6.75,-4.28,2.47
18487,13,3.98,5.87,1.89
18931,57,-9.13,-1.67,7.46
23801,30,3.11,7.25,4.14
11202,47,5.0,5.56,0.56
21842,22,-6.84,-4.23,2.61
13496,11,2.28,5.95,3.67
4084,39,6.5,6.32,0.18
13052,19,-7.09,1.21,8.3
19765,69,8.79,6.52,2.27
7778,54,3.5,4.2,0.7
14638,52,3.16,0.63,2.53
2222,52,2.96,2.19,0.77
15733,4,-8.5,-1.14,7.36
22189,26,4.9,5.43,0.53
20065,41,7.14,4.28,2.86
12675,42,-3.59,-4.32,0.73
14191,39,-2.62,-5.45,2.83
10714,10,8.93,2.92,6.01
15310,50,3.74,4.83,1.09
23660,5,7.82,8.15,0.33
22012,15,4.13,-1.42,5.55
3809,6,-7.62,-4.08,3.54
24173,37,-3.54,-3.05,0.49
24132,25,0.87,-4.01,4.88
16392,36,1.5,1.39,0.11
16665,22,-9.9,-5.0,4.9
11455,6,-4.56,-3.14,1.42
7855,15,-3.4,1.5,4.9
9049,19,-2.67,-0.62,2.05
24334,0,-7.38,-4.01,3.37
10717,31,6.26,5.54,0.72
1041,33,3.2,5.19,1.99
13393,89,-0.83,2.63,3.46
